event_id,user_id,session_id,event_name,event_timestamp,traffic_source,device_category,country
evt_3470,user_2512,sess_552,scroll,2023-01-06 01:14:00,googleads,mobile,US
evt_3471,user_1151,sess_5810,page_view,2023-01-17 19:15:00,Email,tablet,UK
evt_3472,user_2185,sess_6529,session_start,2023-04-27 09:39:00,Organic,mobile,India
evt_3473,user_3115,sess_4398,page_view,2023-01-20 17:22:00,organic_search,tablet,France
evt_3474,user_1623,sess_3942,scroll,2023-04-12 17:33:00,G-Ads,mobile,India
evt_3475,user_709,sess_4734,session_start,2023-06-10 15:36:00,Email,desktop,India
evt_3476,user_3814,sess_6570,purchase,2023-03-23 05:06:00,G-Ads,tablet,Germany
evt_3477,user_3247,sess_2156,add_to_cart,2023-04-27 06:03:00,Organic,mobile,US
evt_3478,user_2992,sess_909,add_to_cart,2023-01-10 17:37:00,Facebook Ads,tablet,UK
evt_3479,user_938,sess_6025,scroll,2023-03-04 06:52:00,Facebook Ads,desktop,UK
evt_3480,user_2853,sess_4823,scroll,2023-06-07 17:21:00,Google Ads,desktop,France
evt_3481,user_1436,sess_6710,add_to_cart,2023-03-09 01:58:00,fbads,tablet,US
evt_3482,user_1269,sess_1048,page_view,2023-05-03 06:55:00,Facebook Ads,tablet,UK
evt_3483,user_3599,sess_2075,purchase,2023-05-26 01:46:00,fbads,mobile,India
evt_3484,user_2769,sess_3517,purchase,2023-02-25 14:45:00,Email,desktop,
evt_3485,user_1914,sess_2774,add_to_cart,2023-06-08 08:31:00,Facebook Ads,mobile,India
evt_3486,user_574,sess_1586,add_to_cart,2023-06-20 03:34:00,organic_search,desktop,France
evt_3487,user_2519,sess_6270,scroll,2023-05-05 04:27:00,googleads,desktop,Germany
evt_3488,user_3692,sess_6337,scroll,2023-05-20 02:39:00,Facebook Ads,mobile,
evt_3489,user_1203,sess_5285,add_to_cart,2023-03-31 01:43:00,G-Ads,mobile,US
evt_3490,user_3554,sess_6821,session_start,2023-04-09 02:28:00,Organic,tablet,US
evt_3491,user_3358,sess_597,scroll,2023-03-06 09:02:00,Google Ads,tablet,France
evt_3492,user_249,sess_6564,page_view,2023-04-21 10:53:00,Organic,mobile,India
evt_3493,user_1045,sess_2695,add_to_cart,2023-01-07 01:03:00,Organic,tablet,US
evt_3494,user_1332,sess_5892,session_start,2023-04-02 13:49:00,G-Ads,desktop,France
evt_3495,user_3661,sess_1880,purchase,2023-06-04 07:57:00,Facebook Ads,desktop,India
evt_3496,user_147,sess_5735,page_view,2023-04-04 16:46:00,googleads,tablet,Germany
evt_3497,user_1805,sess_3885,session_start,2023-02-22 04:11:00,googleads,desktop,UK
evt_3498,user_706,sess_2285,purchase,2023-02-16 07:27:00,Email,desktop,UK
evt_3499,user_1752,sess_439,session_start,2023-02-08 06:39:00,Email,tablet,India
evt_3500,user_1947,sess_4938,session_start,2023-02-09 14:01:00,organic_search,tablet,France
evt_3501,user_439,sess_128,purchase,2023-02-13 20:36:00,googleads,mobile,France
evt_3502,user_1870,sess_4116,session_start,2023-05-01 08:15:00,fbads,tablet,
evt_3503,user_1582,sess_6586,session_start,2023-04-14 09:11:00,Organic,tablet,France
evt_3504,user_2108,sess_6361,add_to_cart,2023-06-11 01:44:00,Google Ads,desktop,UK
evt_3505,user_1972,sess_4742,add_to_cart,2023-06-02 11:08:00,organic_search,mobile,UK
evt_3506,user_3440,sess_3682,add_to_cart,2023-02-16 04:50:00,Organic,mobile,India
evt_3507,user_3319,sess_734,session_start,2023-04-09 09:14:00,Organic,tablet,UK
evt_3508,user_717,sess_2194,add_to_cart,2023-06-14 16:04:00,Facebook Ads,tablet,
evt_3509,user_928,sess_4853,scroll,2023-01-30 14:59:00,Facebook Ads,mobile,France
evt_3510,user_3246,sess_846,add_to_cart,2023-06-27 15:16:00,googleads,tablet,
evt_3511,user_2252,sess_4096,page_view,2023-03-13 08:13:00,G-Ads,tablet,US
evt_3512,user_707,sess_4236,session_start,2023-06-18 05:41:00,Google Ads,tablet,France
evt_3513,user_2282,sess_1738,add_to_cart,2023-01-27 12:35:00,googleads,mobile,India
evt_3514,user_62,sess_1517,add_to_cart,2023-02-01 23:46:00,Google Ads,mobile,India
evt_3515,user_2834,sess_4277,scroll,2023-03-25 23:29:00,Organic,desktop,India
evt_3516,user_186,sess_245,session_start,2023-06-03 03:35:00,organic_search,tablet,Germany
evt_3517,user_499,sess_92,session_start,2023-01-16 05:18:00,fbads,mobile,UK
evt_3518,user_1572,sess_6528,page_view,2023-02-22 13:37:00,Google Ads,tablet,US
evt_3519,user_3678,sess_4531,purchase,2023-06-19 00:55:00,Email,tablet,US
evt_3520,user_2627,sess_697,session_start,2023-04-03 21:41:00,Google Ads,desktop,UK
evt_3521,user_1725,sess_6415,session_start,2023-04-27 18:49:00,G-Ads,mobile,UK
evt_3522,user_1268,sess_3348,session_start,2023-02-27 14:20:00,googleads,mobile,India
evt_3523,user_814,sess_6008,page_view,2023-03-25 04:51:00,Organic,mobile,India
evt_3524,user_1516,sess_6696,purchase,2023-06-21 18:01:00,Email,tablet,France
evt_3525,user_1554,sess_3585,page_view,2023-03-02 07:56:00,Google Ads,tablet,India
evt_3526,user_1786,sess_3546,scroll,2023-03-18 20:06:00,fbads,mobile,India
evt_3527,user_54,sess_5303,scroll,2023-06-16 18:40:00,Email,desktop,India
evt_3528,user_2904,sess_740,add_to_cart,2023-06-29 15:18:00,fbads,mobile,Germany
evt_3529,user_2219,sess_2654,page_view,2023-03-14 14:29:00,fbads,tablet,Germany
evt_3530,user_172,sess_4283,session_start,2023-01-03 17:43:00,Email,tablet,US
evt_3531,user_1761,sess_3439,session_start,2023-02-06 19:52:00,fbads,tablet,US
evt_3532,user_1548,sess_4377,session_start,2023-04-13 18:46:00,Organic,mobile,Germany
evt_3533,user_2486,sess_3762,page_view,2023-04-07 02:40:00,Facebook Ads,tablet,Germany
evt_3534,user_2286,sess_4551,session_start,2023-06-13 10:08:00,googleads,desktop,France
evt_3535,user_2794,sess_5411,scroll,2023-05-23 06:48:00,googleads,desktop,India
evt_3536,user_1520,sess_6577,session_start,2023-03-20 01:15:00,G-Ads,desktop,Germany
evt_3537,user_3457,sess_636,session_start,2023-03-24 17:36:00,Organic,mobile,
evt_3538,user_2436,sess_1940,add_to_cart,2023-01-05 01:19:00,googleads,mobile,Germany
evt_3539,user_3610,sess_5748,purchase,2023-03-24 17:58:00,G-Ads,desktop,India
evt_3540,user_1240,sess_645,session_start,2023-06-05 14:35:00,Google Ads,tablet,UK
evt_3541,user_3828,sess_1141,page_view,2023-05-23 17:11:00,organic_search,desktop,UK
evt_3542,user_2091,sess_2576,page_view,2023-03-25 20:15:00,organic_search,desktop,UK
evt_3543,user_2893,sess_740,add_to_cart,2023-03-30 21:19:00,fbads,desktop,France
evt_3544,user_758,sess_6424,page_view,2023-01-18 13:55:00,G-Ads,desktop,India
evt_3545,user_2493,sess_5840,session_start,2023-03-15 07:54:00,G-Ads,desktop,UK
evt_3546,user_726,sess_1333,add_to_cart,2023-04-20 19:14:00,organic_search,desktop,France
evt_3547,user_2407,sess_610,scroll,2023-01-10 17:17:00,fbads,tablet,
evt_3548,user_1501,sess_2183,add_to_cart,2023-01-20 03:46:00,Email,tablet,UK
evt_3549,user_1528,sess_3983,page_view,2023-02-28 01:33:00,Organic,tablet,US
evt_3550,user_12,sess_6922,session_start,2023-01-26 18:22:00,G-Ads,desktop,Germany
evt_3551,user_3402,sess_1,session_start,2023-01-04 06:54:00,Google Ads,mobile,
evt_3552,user_1636,sess_1799,purchase,2023-03-16 15:21:00,fbads,mobile,Germany
evt_3553,user_704,sess_1731,add_to_cart,2023-02-20 16:32:00,organic_search,mobile,France
evt_3554,user_668,sess_4588,session_start,2023-03-01 17:29:00,fbads,mobile,India
evt_3555,user_365,sess_3978,session_start,2023-04-29 16:24:00,G-Ads,mobile,
evt_3556,user_1073,sess_5875,scroll,2023-02-13 18:11:00,googleads,mobile,Germany
evt_3557,user_297,sess_3191,session_start,2023-06-18 05:52:00,Email,mobile,Germany
evt_3558,user_270,sess_483,purchase,2023-06-21 15:54:00,Google Ads,mobile,India
evt_3559,user_2353,sess_3046,page_view,2023-04-22 02:57:00,G-Ads,desktop,India
evt_3560,user_3344,sess_5382,page_view,2023-02-27 08:11:00,G-Ads,desktop,India
evt_3561,user_3062,sess_358,purchase,2023-02-11 09:34:00,organic_search,mobile,France
evt_3562,user_558,sess_1636,page_view,2023-01-06 23:25:00,organic_search,mobile,Germany
evt_3563,user_2432,sess_2572,page_view,2023-01-01 20:06:00,organic_search,desktop,
evt_3564,user_3400,sess_5355,page_view,2023-06-09 16:47:00,fbads,tablet,
evt_3565,user_1341,sess_5728,purchase,2023-02-11 07:47:00,G-Ads,tablet,France
evt_3566,user_1919,sess_3385,session_start,2023-04-12 02:17:00,Facebook Ads,desktop,UK
evt_3567,user_539,sess_4876,purchase,2023-02-20 19:05:00,organic_search,mobile,Germany
evt_3568,user_3426,sess_6003,page_view,2023-06-24 15:24:00,G-Ads,desktop,US
evt_3569,user_3297,sess_2547,session_start,2023-01-16 01:04:00,Facebook Ads,tablet,India
evt_3570,user_146,sess_2113,purchase,2023-01-09 06:22:00,G-Ads,desktop,France
evt_3571,user_2720,sess_5004,scroll,2023-02-10 08:58:00,G-Ads,mobile,Germany
evt_3572,user_3656,sess_2432,add_to_cart,2023-06-26 17:34:00,Email,desktop,UK
evt_3573,user_2147,sess_6259,add_to_cart,2023-03-03 10:06:00,G-Ads,desktop,France
evt_3574,user_248,sess_3323,purchase,2023-06-28 05:22:00,Organic,mobile,
evt_3575,user_1759,sess_3669,add_to_cart,2023-04-18 02:15:00,Facebook Ads,tablet,UK
evt_3576,user_3650,sess_2455,session_start,2023-04-02 15:18:00,Facebook Ads,tablet,UK
evt_3577,user_3964,sess_1449,purchase,2023-05-26 16:08:00,Facebook Ads,desktop,
evt_3578,user_3970,sess_6962,purchase,2023-03-15 21:22:00,G-Ads,tablet,India
evt_3579,user_1356,sess_2737,page_view,2023-03-23 02:29:00,organic_search,desktop,
evt_3580,user_206,sess_3224,purchase,2023-03-23 17:38:00,Email,desktop,India
evt_3581,user_1492,sess_3253,add_to_cart,2023-02-07 11:59:00,G-Ads,tablet,India
evt_3582,user_2434,sess_279,session_start,2023-06-20 13:27:00,Email,desktop,India
evt_3583,user_175,sess_4042,purchase,2023-05-14 00:07:00,Google Ads,tablet,France
evt_3584,user_417,sess_1914,page_view,2023-06-23 03:09:00,googleads,mobile,Germany
evt_3585,user_3191,sess_4158,scroll,2023-01-18 05:59:00,Google Ads,mobile,UK
evt_3586,user_3300,sess_2417,scroll,2023-05-05 03:36:00,Organic,mobile,
evt_3587,user_2879,sess_1452,add_to_cart,2023-04-26 09:18:00,Google Ads,desktop,
evt_3588,user_2544,sess_3039,add_to_cart,2023-02-27 08:48:00,fbads,tablet,India
evt_3589,user_2796,sess_1452,page_view,2023-06-12 13:26:00,googleads,tablet,US
evt_3590,user_747,sess_3586,purchase,2023-05-23 21:25:00,Email,mobile,India
evt_3591,user_647,sess_3422,page_view,2023-01-15 08:53:00,Email,mobile,UK
evt_3592,user_879,sess_5894,add_to_cart,2023-06-15 00:35:00,Email,tablet,
evt_3593,user_2812,sess_4819,purchase,2023-03-22 03:03:00,Email,mobile,Germany
evt_3594,user_1158,sess_360,scroll,2023-01-19 04:26:00,organic_search,tablet,US
evt_3595,user_3460,sess_1058,scroll,2023-04-19 07:25:00,Google Ads,desktop,
evt_3596,user_3044,sess_4833,purchase,2023-04-28 05:18:00,Google Ads,mobile,
evt_3597,user_3077,sess_6794,page_view,2023-01-09 18:20:00,Google Ads,desktop,UK
evt_3598,user_3922,sess_5551,session_start,2023-02-09 08:43:00,fbads,tablet,India
evt_3599,user_833,sess_5653,session_start,2023-01-22 13:48:00,Google Ads,desktop,UK
evt_3600,user_517,sess_258,add_to_cart,2023-03-19 23:44:00,Google Ads,tablet,France
evt_3601,user_2862,sess_6229,purchase,2023-01-12 17:24:00,googleads,tablet,UK
evt_3602,user_2568,sess_5026,page_view,2023-06-23 22:15:00,Facebook Ads,tablet,UK
evt_3603,user_3607,sess_5042,session_start,2023-06-12 08:48:00,G-Ads,tablet,UK
evt_3604,user_1418,sess_6226,add_to_cart,2023-06-15 12:48:00,Email,tablet,France
evt_3605,user_1395,sess_1201,page_view,2023-03-07 18:44:00,Organic,mobile,India
evt_3606,user_243,sess_3339,scroll,2023-04-14 15:43:00,Google Ads,tablet,India
evt_3607,user_1630,sess_4680,scroll,2023-06-21 15:36:00,Google Ads,mobile,France
evt_3608,user_1585,sess_5875,scroll,2023-03-28 22:13:00,fbads,mobile,
evt_3609,user_3668,sess_1980,scroll,2023-04-02 04:42:00,fbads,tablet,
evt_3610,user_514,sess_5871,add_to_cart,2023-05-01 13:14:00,Facebook Ads,tablet,UK
evt_3611,user_1257,sess_4760,purchase,2023-06-06 21:38:00,Facebook Ads,mobile,India
evt_3612,user_1609,sess_4021,scroll,2023-03-10 15:02:00,G-Ads,desktop,UK
evt_3613,user_33,sess_1786,add_to_cart,2023-04-26 05:06:00,Email,mobile,India
evt_3614,user_2021,sess_1741,scroll,2023-02-26 23:58:00,fbads,mobile,Germany
evt_3615,user_753,sess_2342,page_view,2023-03-25 15:03:00,fbads,mobile,France
evt_3616,user_251,sess_5143,add_to_cart,2023-05-01 10:06:00,G-Ads,mobile,US
evt_3617,user_1261,sess_2712,page_view,2023-01-13 16:42:00,Google Ads,tablet,India
evt_3618,user_2341,sess_327,scroll,2023-06-02 17:20:00,Google Ads,desktop,US
evt_3619,user_24,sess_5220,session_start,2023-04-12 04:15:00,Organic,tablet,UK
evt_3620,user_996,sess_115,add_to_cart,2023-06-11 08:44:00,googleads,mobile,Germany
evt_3621,user_1609,sess_3638,add_to_cart,2023-05-25 15:33:00,G-Ads,tablet,India
evt_3622,user_1154,sess_5557,purchase,2023-06-24 08:12:00,organic_search,desktop,France
evt_3623,user_2280,sess_6472,session_start,2023-03-24 03:05:00,Email,tablet,US
evt_3624,user_360,sess_1401,session_start,2023-05-15 03:46:00,Organic,desktop,US
evt_3625,user_1619,sess_381,add_to_cart,2023-06-23 12:49:00,Facebook Ads,desktop,
evt_3626,user_3294,sess_1468,page_view,2023-06-11 01:30:00,G-Ads,desktop,UK
evt_3627,user_1449,sess_4266,add_to_cart,2023-01-15 03:38:00,fbads,desktop,Germany
evt_3628,user_3646,sess_203,session_start,2023-01-23 22:51:00,Google Ads,desktop,India
evt_3629,user_373,sess_6564,purchase,2023-06-03 06:06:00,G-Ads,mobile,
evt_3630,user_3080,sess_4512,page_view,2023-02-02 22:30:00,Facebook Ads,desktop,
evt_3631,user_3922,sess_1379,page_view,2023-04-28 18:56:00,G-Ads,mobile,UK
evt_3632,user_3715,sess_4297,page_view,2023-04-06 01:45:00,organic_search,tablet,India
evt_3633,user_2812,sess_2999,session_start,2023-01-18 04:42:00,Organic,mobile,India
evt_3634,user_2061,sess_3577,add_to_cart,2023-04-08 11:46:00,Email,desktop,France
evt_3635,user_2256,sess_669,session_start,2023-06-10 07:56:00,Email,tablet,
evt_3636,user_1900,sess_5655,scroll,2023-01-31 11:43:00,googleads,desktop,France
evt_3637,user_2117,sess_365,page_view,2023-05-17 14:36:00,Email,mobile,Germany
evt_3638,user_2192,sess_6272,session_start,2023-06-06 05:00:00,Facebook Ads,mobile,France
evt_3639,user_1538,sess_4987,add_to_cart,2023-04-03 13:45:00,organic_search,mobile,France
evt_3640,user_1131,sess_2718,purchase,2023-06-07 16:37:00,Google Ads,tablet,India
evt_3641,user_2105,sess_1132,add_to_cart,2023-05-12 12:08:00,organic_search,mobile,India
evt_3642,user_222,sess_1456,session_start,2023-02-08 21:53:00,fbads,tablet,US
evt_3643,user_2562,sess_6871,add_to_cart,2023-01-25 15:00:00,G-Ads,mobile,UK
evt_3644,user_364,sess_2273,purchase,2023-03-30 16:56:00,fbads,tablet,US
evt_3645,user_2995,sess_1079,session_start,2023-05-17 03:04:00,googleads,mobile,Germany
evt_3646,user_3990,sess_2949,session_start,2023-04-20 16:06:00,Facebook Ads,tablet,India
evt_3647,user_2758,sess_1037,page_view,2023-01-24 05:24:00,Google Ads,tablet,US
evt_3648,user_208,sess_2270,add_to_cart,2023-02-09 20:54:00,G-Ads,mobile,
evt_3649,user_1798,sess_4080,purchase,2023-06-04 19:49:00,G-Ads,tablet,India
evt_3650,user_999,sess_3056,add_to_cart,2023-01-08 13:00:00,G-Ads,tablet,India
evt_3651,user_1712,sess_2749,page_view,2023-03-16 02:54:00,fbads,desktop,US
evt_3652,user_12,sess_5589,page_view,2023-03-04 16:51:00,Facebook Ads,desktop,Germany
evt_3653,user_1883,sess_2916,scroll,2023-06-14 09:40:00,googleads,tablet,France
evt_3654,user_919,sess_1082,page_view,2023-05-05 11:30:00,Google Ads,tablet,US
evt_3655,user_2451,sess_735,scroll,2023-05-05 06:28:00,googleads,desktop,UK
evt_3656,user_1549,sess_4982,page_view,2023-06-06 16:01:00,G-Ads,tablet,
evt_3657,user_3915,sess_4350,add_to_cart,2023-01-22 17:22:00,Google Ads,desktop,US
evt_3658,user_3450,sess_6078,session_start,2023-05-30 11:46:00,fbads,mobile,France
evt_3659,user_1586,sess_3211,add_to_cart,2023-01-28 11:00:00,googleads,mobile,India
evt_3660,user_1720,sess_3989,page_view,2023-04-02 05:17:00,Google Ads,desktop,Germany
evt_3661,user_2283,sess_3020,scroll,2023-06-03 04:17:00,Organic,desktop,India
evt_3662,user_1570,sess_1916,scroll,2023-06-19 06:37:00,G-Ads,mobile,France
evt_3663,user_2098,sess_6588,scroll,2023-03-07 21:49:00,Email,mobile,UK
evt_3664,user_2381,sess_2351,purchase,2023-02-24 16:55:00,Google Ads,desktop,Germany
evt_3665,user_1604,sess_1609,purchase,2023-04-21 01:47:00,Facebook Ads,tablet,US
evt_3666,user_2325,sess_3415,purchase,2023-01-02 13:17:00,fbads,tablet,France
evt_3667,user_1544,sess_1371,scroll,2023-02-04 13:07:00,G-Ads,mobile,Germany
evt_3668,user_552,sess_3555,page_view,2023-01-17 02:29:00,fbads,mobile,UK
evt_3669,user_887,sess_6438,scroll,2023-05-02 03:27:00,G-Ads,tablet,UK
evt_3670,user_3854,sess_5363,session_start,2023-05-07 14:21:00,Email,desktop,
evt_3671,user_620,sess_831,session_start,2023-06-04 18:21:00,Google Ads,tablet,
evt_3672,user_2020,sess_4868,session_start,2023-01-18 20:32:00,Organic,mobile,
evt_3673,user_984,sess_5934,purchase,2023-06-15 04:39:00,googleads,tablet,France
evt_3674,user_2339,sess_5593,scroll,2023-02-17 23:59:00,Facebook Ads,mobile,France
evt_3675,user_1388,sess_6595,add_to_cart,2023-06-11 12:56:00,G-Ads,tablet,UK
evt_3676,user_3880,sess_3776,add_to_cart,2023-06-11 19:56:00,Email,tablet,India
evt_3677,user_1494,sess_4356,add_to_cart,2023-02-10 22:39:00,Facebook Ads,desktop,US
evt_3678,user_3889,sess_6679,page_view,2023-05-28 06:12:00,Facebook Ads,mobile,India
evt_3679,user_2894,sess_6836,purchase,2023-06-04 10:27:00,organic_search,desktop,India
evt_3680,user_1532,sess_5889,purchase,2023-03-09 07:39:00,organic_search,tablet,Germany
evt_3681,user_3753,sess_5652,session_start,2023-05-03 21:43:00,fbads,desktop,UK
evt_3682,user_3261,sess_3716,scroll,2023-04-17 19:53:00,fbads,tablet,
evt_3683,user_1375,sess_1634,purchase,2023-06-26 01:07:00,Facebook Ads,desktop,UK
evt_3684,user_2312,sess_3869,purchase,2023-03-13 13:09:00,Organic,tablet,France
evt_3685,user_3183,sess_4119,scroll,2023-06-25 04:14:00,googleads,desktop,US
evt_3686,user_3711,sess_2297,add_to_cart,2023-01-15 09:29:00,G-Ads,desktop,UK
evt_3687,user_1516,sess_182,session_start,2023-05-08 00:28:00,Google Ads,tablet,UK
evt_3688,user_3791,sess_6872,session_start,2023-06-16 22:43:00,fbads,tablet,India
evt_3689,user_3338,sess_2800,add_to_cart,2023-05-19 10:18:00,Organic,tablet,US
evt_3690,user_1324,sess_6444,purchase,2023-04-15 19:20:00,Organic,desktop,UK
evt_3691,user_3459,sess_3660,add_to_cart,2023-01-21 13:00:00,Facebook Ads,mobile,Germany
evt_3692,user_3564,sess_2263,add_to_cart,2023-02-13 14:49:00,Email,tablet,France
evt_3693,user_487,sess_2177,add_to_cart,2023-03-12 01:14:00,googleads,desktop,India
evt_3694,user_2735,sess_2170,session_start,2023-04-17 05:26:00,Facebook Ads,mobile,US
evt_3695,user_3855,sess_3404,page_view,2023-02-24 19:04:00,Email,desktop,US
evt_3696,user_2943,sess_6633,page_view,2023-03-24 10:20:00,Organic,mobile,
evt_3697,user_3156,sess_3752,add_to_cart,2023-01-19 23:28:00,Google Ads,mobile,France
evt_3698,user_2645,sess_5622,page_view,2023-04-01 05:40:00,Email,mobile,US
evt_3699,user_3818,sess_986,page_view,2023-03-09 01:23:00,organic_search,mobile,France
evt_3700,user_1151,sess_2608,add_to_cart,2023-02-08 01:38:00,Email,tablet,UK
evt_3701,user_3028,sess_1444,scroll,2023-06-11 20:53:00,organic_search,desktop,UK
evt_3702,user_3458,sess_5573,scroll,2023-01-09 20:22:00,googleads,desktop,US
evt_3703,user_2633,sess_1341,page_view,2023-05-06 21:12:00,Organic,desktop,
evt_3704,user_3361,sess_1210,add_to_cart,2023-06-14 17:43:00,organic_search,desktop,Germany
evt_3705,user_541,sess_4730,scroll,2023-03-14 20:57:00,Email,desktop,US
evt_3706,user_799,sess_3835,page_view,2023-01-21 07:02:00,fbads,mobile,
evt_3707,user_3390,sess_383,purchase,2023-05-29 10:03:00,G-Ads,desktop,France
evt_3708,user_258,sess_202,purchase,2023-03-01 06:03:00,Google Ads,mobile,India
evt_3709,user_3772,sess_1246,scroll,2023-06-05 21:23:00,G-Ads,tablet,US
evt_3710,user_270,sess_2533,add_to_cart,2023-02-28 05:10:00,organic_search,tablet,US
evt_3711,user_492,sess_3486,page_view,2023-04-20 23:51:00,fbads,mobile,France
evt_3712,user_2836,sess_6487,page_view,2023-05-21 00:51:00,Facebook Ads,desktop,France
evt_3713,user_3302,sess_5141,page_view,2023-03-31 23:57:00,G-Ads,mobile,US
evt_3714,user_499,sess_1623,scroll,2023-04-24 07:27:00,Email,desktop,
evt_3715,user_632,sess_4245,scroll,2023-02-02 01:00:00,Google Ads,tablet,
evt_3716,user_764,sess_4716,scroll,2023-05-23 17:45:00,Facebook Ads,desktop,US
evt_3717,user_2946,sess_3060,session_start,2023-03-06 02:59:00,Facebook Ads,mobile,US
evt_3718,user_693,sess_1236,scroll,2023-02-11 07:04:00,Facebook Ads,tablet,France
evt_3719,user_2491,sess_1428,page_view,2023-02-22 07:21:00,Email,desktop,
evt_3720,user_2841,sess_6786,add_to_cart,2023-05-23 07:59:00,Email,mobile,US
evt_3721,user_929,sess_3468,scroll,2023-01-16 20:34:00,Email,mobile,Germany
evt_3722,user_1627,sess_751,page_view,2023-04-11 08:20:00,organic_search,mobile,France
evt_3723,user_768,sess_3188,session_start,2023-04-01 15:04:00,googleads,tablet,US
